,month,Abstract,Full,Pdf,metric_link,status_code
1353,Apr 2020May 2020,1110,0,387,https://medrxiv.org/content/10.1101/2020.04.14.20064741v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.14.20064741v1.article-metrics,400
1354,Mar 2020Apr 2020,24735,0,17984,https://medrxiv.org/content/10.1101/2020.03.24.20041087v1.article-metricshttps://medrxiv.org/content/10.1101/2020.03.24.20041087v1.article-metrics,400
1355,Aug 2020Sep 2020,6035,187,863,https://biorxiv.org/content/10.1101/2020.08.18.255570v2.article-metricshttps://biorxiv.org/content/10.1101/2020.08.18.255570v2.article-metrics,400
1356,Apr 2020May 2020,1131,0,369,https://medrxiv.org/content/10.1101/2020.04.22.20075192v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.22.20075192v1.article-metrics,400
1357,Jun 2020Jul 2020,1608,,529,https://medrxiv.org/content/10.1101/2020.05.27.20090811v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.27.20090811v1.article-metrics,400
1358,Oct 2020Nov 2020,33213,683,5009,https://medrxiv.org/content/10.1101/2020.10.05.20207241v3.article-metricshttps://medrxiv.org/content/10.1101/2020.10.05.20207241v3.article-metrics,400
1359,May 2020Jun 2020,921,80,574,https://biorxiv.org/content/10.1101/2020.05.26.118133v1.article-metricshttps://biorxiv.org/content/10.1101/2020.05.26.118133v1.article-metrics,400
1360,May 2020Jun 2020,3149,,1414,https://medrxiv.org/content/10.1101/2020.05.29.20116004v2.article-metricshttps://medrxiv.org/content/10.1101/2020.05.29.20116004v2.article-metrics,400
1361,Sep 2020Oct 2020,857,,240,https://medrxiv.org/content/10.1101/2020.08.27.20183004v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.27.20183004v1.article-metrics,400
1362,May 2020Jun 2020,18854,0,3762,https://medrxiv.org/content/10.1101/2020.04.26.20079244v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.26.20079244v1.article-metrics,400
1363,Jun 2020Jul 2020,679,,175,https://medrxiv.org/content/10.1101/2020.06.11.20129023v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.11.20129023v1.article-metrics,400
1364,Jun 2020Jul 2020,1009,,327,https://medrxiv.org/content/10.1101/2020.06.23.20138107v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.23.20138107v1.article-metrics,400
1365,Sep 2020Oct 2020,850,,171,https://medrxiv.org/content/10.1101/2020.09.16.20196170v2.article-metricshttps://medrxiv.org/content/10.1101/2020.09.16.20196170v2.article-metrics,400
1366,Oct 2020Nov 2020,705,5,116,https://medrxiv.org/content/10.1101/2020.10.13.20211771v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.13.20211771v1.article-metrics,400
1367,Sep 2020Oct 2020,810,,251,https://medrxiv.org/content/10.1101/2020.09.10.20191890v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.10.20191890v1.article-metrics,400
1368,Oct 2020Nov 2020,726,42,360,https://medrxiv.org/content/10.1101/2020.10.11.20211052v3.article-metricshttps://medrxiv.org/content/10.1101/2020.10.11.20211052v3.article-metrics,400
1369,Apr 2020May 2020,807,0,178,https://medrxiv.org/content/10.1101/2020.04.13.20064253v2.article-metricshttps://medrxiv.org/content/10.1101/2020.04.13.20064253v2.article-metrics,400
1370,Jun 2020Jul 2020,11500,899,2811,https://biorxiv.org/content/10.1101/2020.06.27.175430v3.article-metricshttps://biorxiv.org/content/10.1101/2020.06.27.175430v3.article-metrics,400
1371,Jun 2020Jul 2020,1222,,267,https://medrxiv.org/content/10.1101/2020.06.29.20138008v5.article-metricshttps://medrxiv.org/content/10.1101/2020.06.29.20138008v5.article-metrics,400
1372,Mar 2020Apr 2020,6764,0,1313,https://medrxiv.org/content/10.1101/2020.03.18.20038612v3.article-metricshttps://medrxiv.org/content/10.1101/2020.03.18.20038612v3.article-metrics,400
1373,Apr 2020May 2020,2409,0,664,https://medrxiv.org/content/10.1101/2020.04.07.20057315v3.article-metricshttps://medrxiv.org/content/10.1101/2020.04.07.20057315v3.article-metrics,400
1374,Mar 2020Apr 2020,4459,0,1249,https://medrxiv.org/content/10.1101/2020.03.27.20043299v1.article-metricshttps://medrxiv.org/content/10.1101/2020.03.27.20043299v1.article-metrics,400
1375,Jul 2020Aug 2020,2693,202,968,https://biorxiv.org/content/10.1101/2020.07.14.202028v1.article-metricshttps://biorxiv.org/content/10.1101/2020.07.14.202028v1.article-metrics,400
1376,Sep 2020Oct 2020,509,,104,https://medrxiv.org/content/10.1101/2020.09.28.20202911v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.28.20202911v1.article-metrics,400
1377,May 2020Jun 2020,807,,257,https://medrxiv.org/content/10.1101/2020.05.24.20110205v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.24.20110205v1.article-metrics,400
1378,Mar 2020Apr 2020,6005,495,3615,https://biorxiv.org/content/10.1101/2020.03.20.999029v1.article-metricshttps://biorxiv.org/content/10.1101/2020.03.20.999029v1.article-metrics,400
1379,May 2020Jun 2020,790,,382,https://medrxiv.org/content/10.1101/2020.05.22.20110593v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.22.20110593v1.article-metrics,400
1380,Jul 2020Aug 2020,882,,211,https://medrxiv.org/content/10.1101/2020.07.03.20145755v2.article-metricshttps://medrxiv.org/content/10.1101/2020.07.03.20145755v2.article-metrics,400
1381,May 2020Jun 2020,13016,0,4639,https://medrxiv.org/content/10.1101/2020.04.30.20085670v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.30.20085670v1.article-metrics,400
1382,Sep 2020Oct 2020,13789,,5939,https://medrxiv.org/content/10.1101/2020.09.24.20200048v2.article-metricshttps://medrxiv.org/content/10.1101/2020.09.24.20200048v2.article-metrics,400
1383,Sep 2020Oct 2020,612,,141,https://medrxiv.org/content/10.1101/2020.09.29.20204297v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.29.20204297v1.article-metrics,400
1384,Oct 2020Nov 2020,1085,52,171,https://biorxiv.org/content/10.1101/2020.10.15.340794v1.article-metricshttps://biorxiv.org/content/10.1101/2020.10.15.340794v1.article-metrics,400
1385,Jul 2020Aug 2020,850,,241,https://medrxiv.org/content/10.1101/2020.07.23.20160887v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.23.20160887v1.article-metrics,400
1386,Apr 2020May 2020,1397,0,625,https://medrxiv.org/content/10.1101/2020.04.23.20076919v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.23.20076919v1.article-metrics,400
1387,Apr 2020May 2020,4472,0,1863,https://medrxiv.org/content/10.1101/2020.04.23.20077727v2.article-metricshttps://medrxiv.org/content/10.1101/2020.04.23.20077727v2.article-metrics,400
1388,Jun 2020Jul 2020,1121,68,363,https://biorxiv.org/content/10.1101/2020.06.15.153882v1.article-metricshttps://biorxiv.org/content/10.1101/2020.06.15.153882v1.article-metrics,400
1389,Apr 2020May 2020,1663,87,526,https://biorxiv.org/content/10.1101/2020.04.29.068486v1.article-metricshttps://biorxiv.org/content/10.1101/2020.04.29.068486v1.article-metrics,400
1390,Sep 2020Oct 2020,692,,131,https://medrxiv.org/content/10.1101/2020.09.07.20190074v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.07.20190074v1.article-metrics,400
1391,Oct 2020Nov 2020,5463,588,2879,https://biorxiv.org/content/10.1101/2020.10.14.335893v1.article-metricshttps://biorxiv.org/content/10.1101/2020.10.14.335893v1.article-metrics,400
1392,Oct 2020Nov 2020,42075,2830,7282,https://medrxiv.org/content/10.1101/2020.10.14.20212498v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.14.20212498v1.article-metrics,400
1393,Mar 2020Apr 2020,4814,0,2069,https://medrxiv.org/content/10.1101/2020.03.25.20043711v1.article-metricshttps://medrxiv.org/content/10.1101/2020.03.25.20043711v1.article-metrics,400
1394,Oct 2020Nov 2020,964,7,168,https://medrxiv.org/content/10.1101/2020.10.25.20218982v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.25.20218982v1.article-metrics,400
1395,Apr 2020May 2020,4238,0,2087,https://medrxiv.org/content/10.1101/2020.04.02.20051441v2.article-metricshttps://medrxiv.org/content/10.1101/2020.04.02.20051441v2.article-metrics,400
1396,May 2020Jun 2020,906,0,338,https://medrxiv.org/content/10.1101/2020.05.19.20107433v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.19.20107433v1.article-metrics,400
1397,Apr 2020May 2020,2900,149,784,https://biorxiv.org/content/10.1101/2020.04.16.043273v2.article-metricshttps://biorxiv.org/content/10.1101/2020.04.16.043273v2.article-metrics,400
1398,Jun 2020Jul 2020,805,,319,https://medrxiv.org/content/10.1101/2020.06.23.20138032v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.23.20138032v1.article-metrics,400
1399,Apr 2020May 2020,1519,0,626,https://medrxiv.org/content/10.1101/2020.04.25.20079509v2.article-metricshttps://medrxiv.org/content/10.1101/2020.04.25.20079509v2.article-metrics,400
1400,May 2020Jun 2020,602,,147,https://medrxiv.org/content/10.1101/2020.05.22.20110585v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.22.20110585v1.article-metrics,400
1401,Jul 2020Aug 2020,2536,,1619,https://medrxiv.org/content/10.1101/2020.07.09.20149534v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.09.20149534v1.article-metrics,400
1402,Sep 2020Oct 2020,807,0,274,https://medrxiv.org/content/10.1101/2020.09.02.20187096v2.article-metricshttps://medrxiv.org/content/10.1101/2020.09.02.20187096v2.article-metrics,400
1403,Jul 2020Aug 2020,829,,254,https://medrxiv.org/content/10.1101/2020.07.07.20147918v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.07.20147918v1.article-metrics,400
1404,Aug 2020Sep 2020,448,,110,https://medrxiv.org/content/10.1101/2020.08.25.20181453v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.25.20181453v1.article-metrics,400
1405,May 2020Jun 2020,843,0,265,https://medrxiv.org/content/10.1101/2020.04.30.20086538v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.30.20086538v1.article-metrics,400
1406,Aug 2020Sep 2020,685,,180,https://medrxiv.org/content/10.1101/2020.08.06.20169839v2.article-metricshttps://medrxiv.org/content/10.1101/2020.08.06.20169839v2.article-metrics,400
1407,Apr 2020May 2020,9473,0,16938,https://medrxiv.org/content/10.1101/2020.04.16.20062141v3.article-metricshttps://medrxiv.org/content/10.1101/2020.04.16.20062141v3.article-metrics,400
1408,Apr 2020May 2020,1155,,405,https://medrxiv.org/content/10.1101/2020.04.17.20070052v3.article-metricshttps://medrxiv.org/content/10.1101/2020.04.17.20070052v3.article-metrics,400
1409,May 2020Jun 2020,707,0,228,https://medrxiv.org/content/10.1101/2020.05.18.20106104v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.18.20106104v1.article-metrics,400
1410,Jun 2020Jul 2020,879,,229,https://medrxiv.org/content/10.1101/2020.06.06.20123893v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.06.20123893v1.article-metrics,400
1411,Jun 2020Jul 2020,1212,,392,https://medrxiv.org/content/10.1101/2020.06.17.20133918v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.17.20133918v1.article-metrics,400
1412,Oct 2020Nov 2020,1526,312,563,https://biorxiv.org/content/10.1101/2020.10.13.337774v1.article-metricshttps://biorxiv.org/content/10.1101/2020.10.13.337774v1.article-metrics,400
1413,Jul 2020Aug 2020,960,,332,https://medrxiv.org/content/10.1101/2020.07.28.20163626v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.28.20163626v1.article-metrics,400
1414,Jul 2020Aug 2020,668,,240,https://medrxiv.org/content/10.1101/2020.06.29.20133363v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.29.20133363v1.article-metrics,400
1415,Aug 2020Sep 2020,1426,49,365,https://biorxiv.org/content/10.1101/2020.08.06.240796v1.article-metricshttps://biorxiv.org/content/10.1101/2020.08.06.240796v1.article-metrics,400
1416,Aug 2020Sep 2020,711,,251,https://medrxiv.org/content/10.1101/2020.08.05.20169201v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.05.20169201v1.article-metrics,400
1417,Jun 2020Jul 2020,601,,1202,https://medrxiv.org/content/10.1101/2020.06.03.20120196v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.03.20120196v1.article-metrics,400
1418,Jun 2020Jul 2020,1416,,403,https://medrxiv.org/content/10.1101/2020.06.27.20141002v4.article-metricshttps://medrxiv.org/content/10.1101/2020.06.27.20141002v4.article-metrics,400
1419,Feb 2020Mar 2020,4726,479,1506,https://biorxiv.org/content/10.1101/2020.01.31.928796v1.article-metricshttps://biorxiv.org/content/10.1101/2020.01.31.928796v1.article-metrics,400
1420,Jul 2020Aug 2020,872,,172,https://medrxiv.org/content/10.1101/2020.07.24.20161851v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.24.20161851v1.article-metrics,400
1421,Jun 2020Jul 2020,2915,341,829,https://biorxiv.org/content/10.1101/2020.06.01.127605v1.article-metricshttps://biorxiv.org/content/10.1101/2020.06.01.127605v1.article-metrics,400
1422,Oct 2020Nov 2020,3455,627,662,https://medrxiv.org/content/10.1101/2020.10.28.20221705v2.article-metricshttps://medrxiv.org/content/10.1101/2020.10.28.20221705v2.article-metrics,400
1423,Mar 2020Apr 2020,923,,589,https://medrxiv.org/content/10.1101/2020.03.27.20045625v2.article-metricshttps://medrxiv.org/content/10.1101/2020.03.27.20045625v2.article-metrics,400
1424,May 2020Jun 2020,2030,0,649,https://medrxiv.org/content/10.1101/2020.05.10.20097550v3.article-metricshttps://medrxiv.org/content/10.1101/2020.05.10.20097550v3.article-metrics,400
1425,Mar 2020Apr 2020,10377,0,6693,https://medrxiv.org/content/10.1101/2020.03.20.20039594v3.article-metricshttps://medrxiv.org/content/10.1101/2020.03.20.20039594v3.article-metrics,400
1426,May 2020Jun 2020,1537,0,327,https://medrxiv.org/content/10.1101/2020.05.11.20098673v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.11.20098673v1.article-metrics,400
1427,Jul 2020Aug 2020,1242,,288,https://medrxiv.org/content/10.1101/2020.07.21.20156349v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.21.20156349v1.article-metrics,400
1428,May 2020Jun 2020,1971,0,1179,https://medrxiv.org/content/10.1101/2020.05.09.20096354v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.09.20096354v1.article-metrics,400
1429,Jul 2020Aug 2020,660,,137,https://medrxiv.org/content/10.1101/2020.07.06.20147181v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.06.20147181v1.article-metrics,400
1430,Oct 2020Nov 2020,1184,6,201,https://medrxiv.org/content/10.1101/2020.10.22.20217661v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.22.20217661v1.article-metrics,400
1431,Apr 2020May 2020,3300,190,1032,https://biorxiv.org/content/10.1101/2020.04.16.045617v1.article-metricshttps://biorxiv.org/content/10.1101/2020.04.16.045617v1.article-metrics,400
1432,May 2020Jun 2020,1111,0,386,https://medrxiv.org/content/10.1101/2020.05.05.20092262v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.05.20092262v1.article-metrics,400
1433,Jun 2020Jul 2020,716,,145,https://medrxiv.org/content/10.1101/2020.06.08.20125666v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.08.20125666v1.article-metrics,400
1434,Apr 2020May 2020,3258,0,2061,https://medrxiv.org/content/10.1101/2020.04.07.20056994v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.07.20056994v1.article-metrics,400
1435,Apr 2020May 2020,1305,0,340,https://medrxiv.org/content/10.1101/2020.04.14.20064659v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.14.20064659v1.article-metrics,400
1436,Jul 2020Aug 2020,804,,384,https://medrxiv.org/content/10.1101/2020.07.12.20100941v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.12.20100941v1.article-metrics,400
1437,Apr 2020May 2020,2667,175,736,https://biorxiv.org/content/10.1101/2020.04.14.040204v2.article-metricshttps://biorxiv.org/content/10.1101/2020.04.14.040204v2.article-metrics,400
1438,Aug 2020Sep 2020,2769,0,577,https://medrxiv.org/content/10.1101/2020.07.30.20165415v3.article-metricshttps://medrxiv.org/content/10.1101/2020.07.30.20165415v3.article-metrics,400
1439,May 2020Jun 2020,1743,153,659,https://biorxiv.org/content/10.1101/2020.04.30.071290v2.article-metricshttps://biorxiv.org/content/10.1101/2020.04.30.071290v2.article-metrics,400
1440,Sep 2020Oct 2020,632,,151,https://medrxiv.org/content/10.1101/2020.09.25.20201541v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.25.20201541v1.article-metrics,400
1441,May 2020Jun 2020,499,0,156,https://medrxiv.org/content/10.1101/2020.05.20.20105312v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.20.20105312v1.article-metrics,400
1442,May 2020Jun 2020,1787,187,563,https://biorxiv.org/content/10.1101/2020.05.07.082487v1.article-metricshttps://biorxiv.org/content/10.1101/2020.05.07.082487v1.article-metrics,400
1443,Oct 2020Nov 2020,1115,43,247,https://biorxiv.org/content/10.1101/2020.10.28.357137v1.article-metricshttps://biorxiv.org/content/10.1101/2020.10.28.357137v1.article-metrics,400
1444,Aug 2020Sep 2020,1306,74,363,https://biorxiv.org/content/10.1101/2020.08.10.243717v1.article-metricshttps://biorxiv.org/content/10.1101/2020.08.10.243717v1.article-metrics,400
1445,Aug 2020Sep 2020,986,79,191,https://biorxiv.org/content/10.1101/2020.08.03.234989v1.article-metricshttps://biorxiv.org/content/10.1101/2020.08.03.234989v1.article-metrics,400
1446,Jun 2020Jul 2020,1313,57,260,https://biorxiv.org/content/10.1101/2020.06.20.163162v1.article-metricshttps://biorxiv.org/content/10.1101/2020.06.20.163162v1.article-metrics,400
1447,May 2020Jun 2020,1051,,599,https://medrxiv.org/content/10.1101/2020.05.22.20106476v2.article-metricshttps://medrxiv.org/content/10.1101/2020.05.22.20106476v2.article-metrics,400
1448,Apr 2020May 2020,1737,223,949,https://biorxiv.org/content/10.1101/2020.04.23.057265v1.article-metricshttps://biorxiv.org/content/10.1101/2020.04.23.057265v1.article-metrics,400
1449,Jun 2020Jul 2020,10449,,11132,https://medrxiv.org/content/10.1101/2020.06.25.20140384v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.25.20140384v1.article-metrics,400
1450,Apr 2020May 2020,1344,0,481,https://medrxiv.org/content/10.1101/2020.04.20.20072462v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.20.20072462v1.article-metrics,400
1451,Aug 2020Sep 2020,1447,,320,https://medrxiv.org/content/10.1101/2020.08.07.20166868v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.07.20166868v1.article-metrics,400
1452,Mar 2020Apr 2020,2417,0,1298,https://medrxiv.org/content/10.1101/2020.03.26.20044289v2.article-metricshttps://medrxiv.org/content/10.1101/2020.03.26.20044289v2.article-metrics,400
1453,May 2020Jun 2020,1132,,619,https://medrxiv.org/content/10.1101/2020.05.23.20100024v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.23.20100024v1.article-metrics,400
1454,Jun 2020Jul 2020,5114,,2098,https://medrxiv.org/content/10.1101/2020.06.08.20125245v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.08.20125245v1.article-metrics,400
1455,Sep 2020Oct 2020,644,,112,https://medrxiv.org/content/10.1101/2020.09.03.20187344v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.03.20187344v1.article-metrics,400
1456,Jun 2020Jul 2020,802,,169,https://medrxiv.org/content/10.1101/2020.06.12.20127555v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.12.20127555v1.article-metrics,400
1457,Apr 2020May 2020,6861,0,2031,https://medrxiv.org/content/10.1101/2020.03.31.20049197v2.article-metricshttps://medrxiv.org/content/10.1101/2020.03.31.20049197v2.article-metrics,400
1458,May 2020Jun 2020,4591,653,1862,https://biorxiv.org/content/10.1101/2020.05.28.120998v1.article-metricshttps://biorxiv.org/content/10.1101/2020.05.28.120998v1.article-metrics,400
1459,Apr 2020May 2020,7281,403,2598,https://biorxiv.org/content/10.1101/2020.04.23.056838v2.article-metricshttps://biorxiv.org/content/10.1101/2020.04.23.056838v2.article-metrics,400
1460,Jun 2020Jul 2020,2101,,364,https://medrxiv.org/content/10.1101/2020.06.10.20127084v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.10.20127084v1.article-metrics,400
1461,Jul 2020Aug 2020,34231,,7315,https://medrxiv.org/content/10.1101/2020.07.13.20153049v1.article-metricshttps://medrxiv.org/content/10.1101/2020.07.13.20153049v1.article-metrics,400
1462,Aug 2020Sep 2020,1553,46,362,https://biorxiv.org/content/10.1101/2020.08.18.256446v1.article-metricshttps://biorxiv.org/content/10.1101/2020.08.18.256446v1.article-metrics,400
1463,Oct 2020Nov 2020,1125,39,544,https://medrxiv.org/content/10.1101/2020.10.08.20202606v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.08.20202606v1.article-metrics,400
1464,Mar 2020Apr 2020,70036,0,34310,https://medrxiv.org/content/10.1101/2020.03.04.20031112v1.article-metricshttps://medrxiv.org/content/10.1101/2020.03.04.20031112v1.article-metrics,400
1465,Oct 2020Nov 2020,796,6,190,https://medrxiv.org/content/10.1101/2020.10.13.20212183v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.13.20212183v1.article-metrics,400
1466,Jul 2020Aug 2020,1393,,434,https://medrxiv.org/content/10.1101/2020.07.11.20151308v2.article-metricshttps://medrxiv.org/content/10.1101/2020.07.11.20151308v2.article-metrics,400
1467,Mar 2020Apr 2020,19479,1784,7223,https://biorxiv.org/content/10.1101/2020.03.26.010165v1.article-metricshttps://biorxiv.org/content/10.1101/2020.03.26.010165v1.article-metrics,400
1468,Jun 2020Jul 2020,1891,136,571,https://biorxiv.org/content/10.1101/2020.06.18.157933v2.article-metricshttps://biorxiv.org/content/10.1101/2020.06.18.157933v2.article-metrics,400
1469,May 2020Jun 2020,1408,0,465,https://medrxiv.org/content/10.1101/2020.05.01.20084384v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.01.20084384v1.article-metrics,400
1470,Mar 2020Apr 2020,1310,0,465,https://medrxiv.org/content/10.1101/2020.03.19.20038364v1.article-metricshttps://medrxiv.org/content/10.1101/2020.03.19.20038364v1.article-metrics,400
1471,Apr 2020May 2020,1292,0,349,https://medrxiv.org/content/10.1101/2020.04.11.20061697v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.11.20061697v1.article-metrics,400
1472,May 2020Jun 2020,858,0,191,https://medrxiv.org/content/10.1101/2020.05.18.20101709v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.18.20101709v1.article-metrics,400
1473,Aug 2020Sep 2020,1548,,517,https://medrxiv.org/content/10.1101/2020.08.05.20169078v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.05.20169078v1.article-metrics,400
1474,May 2020Jun 2020,718,,199,https://medrxiv.org/content/10.1101/2020.05.27.20114744v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.27.20114744v1.article-metrics,400
1475,May 2020Jun 2020,11405,0,2953,https://medrxiv.org/content/10.1101/2020.05.09.20096370v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.09.20096370v1.article-metrics,400
1476,Apr 2020May 2020,1949,0,662,https://medrxiv.org/content/10.1101/2020.04.09.20056242v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.09.20056242v1.article-metrics,400
1477,May 2020Jun 2020,647,,179,https://medrxiv.org/content/10.1101/2020.05.24.20111872v2.article-metricshttps://medrxiv.org/content/10.1101/2020.05.24.20111872v2.article-metrics,400
1478,Jun 2020Jul 2020,1285,,392,https://medrxiv.org/content/10.1101/2020.06.08.20125542v2.article-metricshttps://medrxiv.org/content/10.1101/2020.06.08.20125542v2.article-metrics,400
1479,Jun 2020Jul 2020,576,,240,https://medrxiv.org/content/10.1101/2020.06.04.20122879v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.04.20122879v1.article-metrics,400
1480,Apr 2020May 2020,1406,0,529,https://medrxiv.org/content/10.1101/2020.04.09.20056341v1.article-metricshttps://medrxiv.org/content/10.1101/2020.04.09.20056341v1.article-metrics,400
1481,May 2020Jun 2020,4913,613,1666,https://biorxiv.org/content/10.1101/2020.05.05.079202v1.article-metricshttps://biorxiv.org/content/10.1101/2020.05.05.079202v1.article-metrics,400
1482,Jun 2020Jul 2020,802,,316,https://medrxiv.org/content/10.1101/2020.06.18.20134627v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.18.20134627v1.article-metrics,400
1483,Oct 2020Nov 2020,1118,33,273,https://biorxiv.org/content/10.1101/2020.10.27.357350v1.article-metricshttps://biorxiv.org/content/10.1101/2020.10.27.357350v1.article-metrics,400
1484,Aug 2020Sep 2020,1219,,257,https://medrxiv.org/content/10.1101/2020.08.01.20164335v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.01.20164335v1.article-metrics,400
1485,Jun 2020Jul 2020,753,,239,https://medrxiv.org/content/10.1101/2020.06.17.20133611v1.article-metricshttps://medrxiv.org/content/10.1101/2020.06.17.20133611v1.article-metrics,400
1486,Sep 2020Oct 2020,2673,48,430,https://biorxiv.org/content/10.1101/2020.09.21.306837v1.article-metricshttps://biorxiv.org/content/10.1101/2020.09.21.306837v1.article-metrics,400
1487,May 2020Jun 2020,1127,0,631,https://medrxiv.org/content/10.1101/2020.05.09.20096677v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.09.20096677v1.article-metrics,400
1488,May 2020Jun 2020,1449,175,493,https://biorxiv.org/content/10.1101/2020.05.15.097980v1.article-metricshttps://biorxiv.org/content/10.1101/2020.05.15.097980v1.article-metrics,400
1489,May 2020Jun 2020,1459,0,331,https://medrxiv.org/content/10.1101/2020.05.12.20099036v1.article-metricshttps://medrxiv.org/content/10.1101/2020.05.12.20099036v1.article-metrics,400
1490,May 2020Jun 2020,1909,0,810,https://medrxiv.org/content/10.1101/2020.04.29.20085787v2.article-metricshttps://medrxiv.org/content/10.1101/2020.04.29.20085787v2.article-metrics,400
1491,Jul 2020Aug 2020,2228,191,604,https://biorxiv.org/content/10.1101/2020.07.07.190546v1.article-metricshttps://biorxiv.org/content/10.1101/2020.07.07.190546v1.article-metrics,400
1492,Jul 2020Aug 2020,3458,125,729,https://biorxiv.org/content/10.1101/2020.07.02.184481v1.article-metricshttps://biorxiv.org/content/10.1101/2020.07.02.184481v1.article-metrics,400
1493,May 2020Jun 2020,1733,,391,https://medrxiv.org/content/10.1101/2020.05.13.20100842v2.article-metricshttps://medrxiv.org/content/10.1101/2020.05.13.20100842v2.article-metrics,400
1494,Sep 2020Oct 2020,598,,261,https://medrxiv.org/content/10.1101/2020.09.22.20199802v1.article-metricshttps://medrxiv.org/content/10.1101/2020.09.22.20199802v1.article-metrics,400
1495,Oct 2020Nov 2020,808,30,68,https://biorxiv.org/content/10.1101/2020.10.26.354969v1.article-metricshttps://biorxiv.org/content/10.1101/2020.10.26.354969v1.article-metrics,400
1496,May 2020Jun 2020,1046,0,821,https://medrxiv.org/content/10.1101/2020.04.29.20084236v2.article-metricshttps://medrxiv.org/content/10.1101/2020.04.29.20084236v2.article-metrics,400
1497,Aug 2020Sep 2020,639,,358,https://medrxiv.org/content/10.1101/2020.08.01.20166538v1.article-metricshttps://medrxiv.org/content/10.1101/2020.08.01.20166538v1.article-metrics,400
1498,Oct 2020Nov 2020,786,86,174,https://medrxiv.org/content/10.1101/2020.10.28.20191981v1.article-metricshttps://medrxiv.org/content/10.1101/2020.10.28.20191981v1.article-metrics,400
